1091300,230,0,0,0,0,230,0,0,0,0,230,0,0,0
1091400,100.1,0,0,0,0,135.2894436,0,0,0,0,135.2894436,0,0,0
1091500,174.8,0,0,0,0,243.6246205,0,0,0,0,243.6246205,0,0,0
1120000,154,0,0,0,0,204.127,0,0,0,0,204.127,0,0,0
2000000,198,0,0,0,0,387.189,0,0,0,0,387.189,0,0,0
2000100,183.15,0,0,0,0,327.380625,0,0,0,0,327.380625,0,0,0
2000200,183.15,0,0,0,0,352.2432375,0,0,0,0,352.2432375,0,0,0
2000300,178.2,0,0,0,0,397.7424,0,0,0,0,397.7424,0,0,0
2000400,99,113.85,0,0,0,186.83775,130.754206,0,0,0,317.591956,0,0,0
2000500,94.05,128.7,0,0,0,158.239125,151.2214422,0,0,0,309.4605672,0,0,0
2000600,163.35,0,163.35,0,0,163.35,0,163.35,0,0,326.7,0,0,0
2000700,99,0,128.7,0,0,180.081,0,158.7285896,0,0,338.8095896,0,0,0
2000800,94.05,0,0,128.7,0,158.239125,0,0,151.2214422,0,309.4605672,0,0,0
2000900,163.35,0,0,0,163.35,163.35,0,0,0,163.35,326.7,0,0,0
2001000,99,0,0,0,128.7,180.081,0,0,0,158.7285896,338.8095896,0,0,0
2001100,153.45,0,0,0,0,300.071475,0,0,0,0,300.071475,0,40.21107143,0
2001200,153.45,0,0,0,0,300.071475,0,0,0,0,300.071475,40.21107143,0,0
2001300,247.5,0,0,0,0,247.5,0,0,0,0,247.5,0,0,0
2001400,128.7,0,0,0,0,243.0656916,0,0,0,0,243.0656916,0,0,0
2001500,188.1,0,0,0,0,376.7079791,0,0,0,0,376.7079791,0,0,0
2010000,220,0,0,0,0,416.35,0,0,0,0,416.35,0,0,0
2010100,203.5,0,0,0,0,363.75625,0,0,0,0,363.75625,0,0,0
2010200,203.5,0,0,0,0,415.64875,0,0,0,0,415.64875,0,0,0
2010300,198,0,0,0,0,428.6304,0,0,0,0,428.6304,0,0,0
2010400,110,126.5,0,0,0,201.1625,144.0440478,0,0,0,345.2065478,0,0,0
2010500,104.5,143,0,0,0,171.11875,166.3739022,0,0,0,337.4926522,0,0,0
2010600,181.5,0,181.5,0,0,181.5,0,181.5,0,0,363,0,0,0
2010700,110,0,143,0,0,194.15,0,174.1652029,0,0,368.3152029,0,0,0
2010800,104.5,0,0,143,0,171.11875,0,0,166.3739022,0,337.4926522,0,0,0
2010900,181.5,0,0,0,181.5,181.5,0,0,0,181.5,363,0,0,0
2011000,110,0,0,0,143,194.15,0,0,0,174.1652029,368.3152029,0,0,0
2011100,170.5,0,0,0,0,322.67125,0,0,0,0,322.67125,0,39.97321429,0
2011200,170.5,0,0,0,0,322.67125,0,0,0,0,322.67125,39.97321429,0,0
2011300,275,0,0,0,0,275,0,0,0,0,275,0,0,0
2011400,143,0,0,0,0,261.6945517,0,0,0,0,261.6945517,0,0,0
2011500,209,0,0,0,0,404.6666864,0,0,0,0,404.6666864,0,0,0
2020000,234,0,0,0,0,433.017,0,0,0,0,433.017,0,0,0
2020100,216.45,0,0,0,0,390.3134625,0,0,0,0,390.3134625,0,0,0
2020200,216.45,0,0,0,0,424.4043375,0,0,0,0,424.4043375,0,0,0
2020300,210.6,0,0,0,0,446.472,0,0,0,0,446.472,0,0,0
2020400,112,128.8,0,0,0,200.452,145.8224173,0,0,0,346.2744173,0,0,0
2020500,106.4,145.6,0,0,0,171.038,168.2789348,0,0,0,339.3169348,0,0,0
2020600,184.8,0,184.8,0,0,184.8,0,184.8,0,0,369.6,0,0,0
2020700,112,0,145.6,0,0,193.648,0,175.8385797,0,0,369.4865797,0,0,0
2020800,106.4,0,0,145.6,0,171.038,0,0,168.2789348,0,339.3169348,0,0,0
2020900,184.8,0,0,0,184.8,184.8,0,0,0,184.8,369.6,0,0,0
2021000,112,0,0,0,145.6,193.648,0,0,0,175.8385797,369.4865797,0,0,0
2021100,181.35,0,0,0,0,335.588175,0,0,0,0,335.588175,0,39.97321429,0
2021200,181.35,0,0,0,0,335.588175,0,0,0,0,335.588175,39.97321429,0,0
2021300,292.5,0,0,0,0,292.5,0,0,0,0,292.5,0,0,0
2021400,145.6,0,0,0,0,260.7654517,0,0,0,0,260.7654517,0,0,0
2021500,222.3,0,0,0,0,421.0816028,0,0,0,0,421.0816028,0,0,0
2030000,140,0,0,0,0,242.9,0,0,0,0,242.9,0,0,0
2030100,129.5,0,0,0,0,207.00575,0,0,0,0,207.00575,0,0,0
2030200,129.5,0,0,0,0,244.69025,0,0,0,0,244.69025,0,0,0
2030300,126,0,0,0,0,253.008,0,0,0,0,253.008,0,0,0
2030400,70,80.5,0,0,0,117.775,89.69420685,0,0,0,207.4692069,0,0,0
2030500,66.5,91,0,0,0,101.4125,103.2494247,0,0,0,204.6619247,0,0,0
2030600,115.5,0,115.5,0,0,115.5,0,115.5,0,0,231,0,0,0
2030700,70,0,91,0,0,114.1,0,107.3325662,0,0,221.4325662,0,0,0
2030800,66.5,0,0,91,0,101.4125,0,0,103.2494247,0,204.6619247,0,0,0
2030900,115.5,0,0,0,115.5,115.5,0,0,0,115.5,231,0,0,0
2031000,70,0,0,0,91,114.1,0,0,0,107.3325662,221.4325662,0,0,0
2031100,108.5,0,0,0,0,188.2475,0,0,0,0,188.2475,0,39.02178571,0
2031200,108.5,0,0,0,0,188.2475,0,0,0,0,188.2475,39.02178571,0,0
2031300,175,0,0,0,0,175,0,0,0,0,175,0,0,0
2031400,91,0,0,0,0,153.2035619,0,0,0,0,153.2035619,0,0,0
2031500,133,0,0,0,0,234.7076116,0,0,0,0,234.7076116,0,0,0
2060000,206,0,0,0,0,402.833,0,0,0,0,402.833,0,0,0
2060100,190.55,0,0,0,0,340.608125,0,0,0,0,340.608125,0,0,0
2060200,190.55,0,0,0,0,366.4752875,0,0,0,0,366.4752875,0,0,0
2060300,185.4,0,0,0,0,413.8128,0,0,0,0,413.8128,0,0,0
2060400,103,118.45,0,0,0,194.38675,136.0372043,0,0,0,330.4239543,0,0,0
2060500,97.85,133.9,0,0,0,164.632625,157.3313995,0,0,0,321.9640245,0,0,0
2060600,169.95,0,169.95,0,0,169.95,0,169.95,0,0,339.9,0,0,0
2060700,103,0,133.9,0,0,187.357,0,165.1418659,0,0,352.4988659,0,0,0
2060800,97.85,0,0,133.9,0,164.632625,0,0,157.3313995,0,321.9640245,0,0,0
2060900,169.95,0,0,0,169.95,169.95,0,0,0,169.95,339.9,0,0,0
2061000,103,0,0,0,133.9,187.357,0,0,0,165.1418659,352.4988659,0,0,0
2061100,159.65,0,0,0,0,312.195575,0,0,0,0,312.195575,0,40.33,0
2061200,159.65,0,0,0,0,312.195575,0,0,0,0,312.195575,40.33,0,0
2061300,257.5,0,0,0,0,257.5,0,0,0,0,257.5,0,0,0
2061400,133.9,0,0,0,0,252.8865276,0,0,0,0,252.8865276,0,0,0
2061500,195.7,0,0,0,0,392.2706204,0,0,0,0,392.2706204,0,0,0
2110000,196,0,0,0,0,442.96,0,0,0,0,442.96,0,0,0
2120000,206,0,0,0,0,363.899,0,0,0,0,363.899,0,34.55925,0
2120100,190.55,0,0,0,0,310.5965,0,0,0,0,310.5965,0,34.11375,0
2120200,190.55,0,0,0,0,375.6216875,0,0,0,0,375.6216875,0,34.11375,0
2120300,185.4,0,0,0,0,376.43616,0,0,0,0,376.43616,0,34.11375,0
2120400,103,118.45,0,0,0,176.31025,132.5584166,0,0,0,308.8686666,0,34.11375,0
2120500,97.85,133.9,0,0,0,151.422875,152.6966171,0,0,0,304.1194921,0,34.11375,0
2120600,169.95,0,169.95,0,0,169.95,0,169.95,0,0,339.9,0,33,0
2120700,103,0,133.9,0,0,170.671,0,158.9621562,0,0,329.6331562,0,34.11375,0
2120800,97.85,0,0,133.9,0,151.422875,0,0,152.6966171,0,304.1194921,0,34.11375,0
2120900,169.95,0,0,0,169.95,169.95,0,0,0,169.95,339.9,0,33,0
2121000,103,0,0,0,133.9,170.671,0,0,0,158.9621562,329.6331562,0,34.11375,0
2121100,159.65,0,0,0,0,282.021725,0,0,0,0,282.021725,0,41.6325,0
2121200,159.65,0,0,0,0,282.021725,0,0,0,0,282.021725,39.4975,35.2275,0
2121300,257.5,0,0,0,0,257.5,0,0,0,0,257.5,0,33,0
2121400,133.9,0,0,0,0,229.3507309,0,0,0,0,229.3507309,0,34.11375,0
2121500,195.7,0,0,0,0,352.8885028,0,0,0,0,352.8885028,0,34.670625,0
2140000,216,0,0,0,0,388.368,0,0,0,0,388.368,0,0,35
2160000,115.2,126,0,0,0,170.8416,126,0,0,0,296.8416,0,0,0
2180000,228,0,0,0,0,397.974,0,0,0,0,397.974,34.6335,0,0
2200000,258,0,0,0,0,382.614,0,0,0,0,382.614,0,0,0
2200100,238.65,0,0,0,0,336.377175,0,0,0,0,336.377175,0,0,0
2200200,238.65,0,0,0,0,375.754425,0,0,0,0,375.754425,0,0,0
2200300,232.2,0,0,0,0,377.83584,0,0,0,0,377.83584,0,0,0
2200400,109,125.35,0,0,0,157.8865,134.7581129,0,0,0,292.6446129,0,0,0
2200500,103.55,141.7,0,0,0,139.27475,154.2344113,0,0,0,293.5091613,0,0,0
2200600,179.85,0,179.85,0,0,179.85,0,179.85,0,0,359.7,0,0,0
2200700,109,0,141.7,0,0,154.126,0,158.4125484,0,0,312.5385484,0,0,0
2200800,103.55,0,0,141.7,0,139.27475,0,0,154.2344113,0,293.5091613,0,0,0
2200900,179.85,0,0,0,179.85,179.85,0,0,0,179.85,359.7,0,0,0
2201000,109,0,0,0,141.7,154.126,0,0,0,158.4125484,312.5385484,0,0,0
2201100,199.95,0,0,0,0,296.52585,0,0,0,0,296.52585,0,38.665,0
2201200,199.95,0,0,0,0,296.52585,0,0,0,0,296.52585,38.665,0,0
2201300,322.5,0,0,0,0,322.5,0,0,0,0,322.5,0,0,0
2201400,141.7,0,0,0,0,205.3507468,0,0,0,0,205.3507468,0,0,0
2201500,245.1,0,0,0,0,369.4819693,0,0,0,0,369.4819693,0,0,0
2210000,222,0,0,0,0,399.156,0,0,0,0,399.156,34.6335,0,0
2210100,205.35,0,0,0,0,350.8918125,0,0,0,0,350.8918125,34.16678571,0,0
2210200,205.35,0,0,0,0,396.1714875,0,0,0,0,396.1714875,34.16678571,0,0
2210300,199.8,0,0,0,0,414.62496,0,0,0,0,414.62496,34.16678571,0,0
2210400,106,121.9,0,0,0,184.546,137.0160266,0,0,0,321.5620266,34.16678571,0,0
2210500,100.7,137.8,0,0,0,158.099,157.9390541,0,0,0,316.0380541,34.16678571,0,0
2210600,174.9,0,174.9,0,0,174.9,0,174.9,0,0,349.8,33,0,0
2210700,106,0,137.8,0,0,178.504,0,164.6520721,0,0,343.1560721,34.16678571,0,0
2210800,100.7,0,0,137.8,0,158.099,0,0,157.9390541,0,316.0380541,34.16678571,0,0
2210900,174.9,0,0,0,174.9,174.9,0,0,0,174.9,349.8,33,0,0
2211000,106,0,0,0,137.8,178.504,0,0,0,164.6520721,343.1560721,34.16678571,0,0
2211100,172.05,0,0,0,0,309.3459,0,0,0,0,309.3459,35.33357143,39.61642857,0
2211200,172.05,0,0,0,0,309.3459,0,0,0,0,309.3459,41.75785714,0,0
2211300,277.5,0,0,0,0,277.5,0,0,0,0,277.5,33,0,0
2211400,137.8,0,0,0,0,240.0677335,0,0,0,0,240.0677335,34.16678571,0,0
2211500,210.9,0,0,0,0,387.3093575,0,0,0,0,387.3093575,34.75017857,0,0
2220000,262,0,0,0,0,484.831,0,0,0,0,484.831,0,0,0
2230000,204,0,0,0,0,322.4443379,0,0,0,0,322.4443379,0,0,0
3000000,210,0,0,0,0,375.375,0,0,0,0,375.375,0,0,0
3000100,194.25,0,0,0,0,319.6869375,0,0,0,0,319.6869375,0,0,0
3000200,194.25,0,0,0,0,357.5656875,0,0,0,0,357.5656875,0,0,0
3000300,189,0,0,0,0,387.9792,0,0,0,0,387.9792,0,0,0
3000400,100,115,0,0,0,173.125,129.0727656,0,0,0,302.1977656,0,0,0
3000500,95,130,0,0,0,148.4375,148.7491194,0,0,0,297.1866194,0,0,0
3000600,165,0,165,0,0,165,0,165,0,0,330,0,0,0
3000700,100,0,130,0,0,167.5,0,154.9988258,0,0,322.4988258,0,0,0
3000800,95,0,0,130,0,148.4375,0,0,148.7491194,0,297.1866194,0,0,0
3000900,165,0,0,0,165,165,0,0,0,165,330,0,0,0
3001000,100,0,0,0,130,167.5,0,0,0,154.9988258,322.4988258,0,0,0
3001100,162.75,0,0,0,0,290.915625,0,0,0,0,290.915625,0,39.61642857,0
3001200,162.75,0,0,0,0,290.915625,0,0,0,0,290.915625,39.61642857,0,0
3001300,262.5,0,0,0,0,262.5,0,0,0,0,262.5,0,0,0
3001400,130,0,0,0,0,225.2095334,0,0,0,0,225.2095334,0,0,0
3001500,199.5,0,0,0,0,364.2789665,0,0,0,0,364.2789665,0,0,0
3010000,160,0,0,0,0,218.8,0,0,0,0,218.8,0,0,0
3010100,148,0,0,0,0,196.951,0,0,0,0,196.951,0,0,0
3010200,148,0,0,0,0,212.38,0,0,0,0,212.38,0,0,0
3010300,144,0,0,0,0,231.0912,0,0,0,0,231.0912,0,0,0
3010400,70,80.5,0,0,0,93.8875,85.09710343,0,0,0,178.9846034,0,0,0
3010500,66.5,91,0,0,0,83.95625,97.12471233,0,0,0,181.0809623,0,0,0
3010600,115.5,0,115.5,0,0,115.5,0,115.5,0,0,231,0,0,0
3010700,70,0,91,0,0,92.05,0,99.16628311,0,0,191.2162831,0,0,0
3010800,66.5,0,0,91,0,83.95625,0,0,97.12471233,0,181.0809623,0,0,0
3010900,115.5,0,0,0,115.5,115.5,0,0,0,115.5,231,0,0,0
3011000,70,0,0,0,91,92.05,0,0,0,99.16628311,191.2162831,0,0,0
3011100,124,0,0,0,0,169.57,0,0,0,0,169.57,0,38.18928571,0
3011200,124,0,0,0,0,169.57,0,0,0,0,169.57,38.18928571,0,0
3011300,200,0,0,0,0,200,0,0,0,0,200,0,0,0
3011400,91,0,0,0,0,122.1017809,0,0,0,0,122.1017809,0,0,0
3011500,152,0,0,0,0,210.5172179,0,0,0,0,210.5172179,0,0,0
3020000,190,0,0,0,0,349.6,0,0,0,0,349.6,0,0,0
3020100,175.75,0,0,0,0,297.54475,0,0,0,0,297.54475,0,0,0
3020200,175.75,0,0,0,0,344.0745625,0,0,0,0,344.0745625,0,0,0
3020300,171,0,0,0,0,362.52,0,0,0,0,362.52,0,0,0
3020400,95,109.25,0,0,0,169.1,123.5104025,0,0,0,292.6104025,0,0,0
3020500,90.25,123.5,0,0,0,144.4,142.4991076,0,0,0,286.8991076,0,0,0
3020600,156.75,0,156.75,0,0,156.75,0,156.75,0,0,313.5,0,0,0
3020700,95,0,123.5,0,0,163.4,0,148.8321435,0,0,312.2321435,0,0,0
3020800,90.25,0,0,123.5,0,144.4,0,0,142.4991076,0,286.8991076,0,0,0
3020900,156.75,0,0,0,156.75,156.75,0,0,0,156.75,313.5,0,0,0
3021000,95,0,0,0,123.5,163.4,0,0,0,148.8321435,312.2321435,0,0,0
3021100,147.25,0,0,0,0,270.94,0,0,0,0,270.94,0,39.85428571,0
3021200,147.25,0,0,0,0,270.94,0,0,0,0,270.94,39.85428571,0,0
3021300,237.5,0,0,0,0,237.5,0,0,0,0,237.5,0,0,0
3021400,123.5,0,0,0,0,219.9789939,0,0,0,0,219.9789939,0,0,0
3021500,180.5,0,0,0,0,339.6930709,0,0,0,0,339.6930709,0,0,0
3030000,194,0,0,0,0,358.997,0,0,0,0,358.997,0,0,0
3030100,179.45,0,0,0,0,303.80885,0,0,0,0,303.80885,0,0,0
3030200,179.45,0,0,0,0,351.3182375,0,0,0,0,351.3182375,0,0,0
3030300,174.6,0,0,0,0,370.152,0,0,0,0,370.152,0,0,0
3030400,97,111.55,0,0,0,173.60575,126.2926292,0,0,0,299.8983792,0,0,0
3030500,92.15,126.1,0,0,0,148.131125,145.7415775,0,0,0,293.8727025,0,0,0
3030600,160.05,0,160.05,0,0,160.05,0,160.05,0,0,320.1,0,0,0
3030700,97,0,126.1,0,0,167.713,0,152.2887699,0,0,320.0017699,0,0,0
3030800,92.15,0,0,126.1,0,148.131125,0,0,145.7415775,0,293.8727025,0,0,0
3030900,160.05,0,0,0,160.05,160.05,0,0,0,160.05,320.1,0,0,0
3031000,97,0,0,0,126.1,167.713,0,0,0,152.2887699,320.0017699,0,0,0
3031100,150.35,0,0,0,0,278.222675,0,0,0,0,278.222675,0,39.97321429,0
3031200,150.35,0,0,0,0,278.222675,0,0,0,0,278.222675,39.97321429,0,0
3031300,242.5,0,0,0,0,242.5,0,0,0,0,242.5,0,0,0
3031400,126.1,0,0,0,0,225.8415072,0,0,0,0,225.8415072,0,0,0
3031500,184.3,0,0,0,0,349.1018416,0,0,0,0,349.1018416,0,0,0
3040000,100,150,0,0,0,136.75,168.3557812,0,0,0,305.1057812,0,0,0
3050000,202,0,0,0,0,395.011,0,0,0,0,395.011,0,0,35
4010000,208,0,0,0,0,367.432,0,0,0,0,367.432,0,0,0
4010100,192.4,0,0,0,0,313.612,0,0,0,0,313.612,0,0,0
4010200,192.4,0,0,0,0,351.9958,0,0,0,0,351.9958,0,0,0
4010300,187.2,0,0,0,0,380.09088,0,0,0,0,380.09088,0,0,0
4010400,104,119.6,0,0,0,178.022,133.8453915,0,0,0,311.8673915,0,0,0
4010500,98.8,135.2,0,0,0,152.893,154.1791086,0,0,0,307.0721086,0,0,0
4010600,171.6,0,171.6,0,0,171.6,0,171.6,0,0,343.2,0,0,0
4010700,104,0,135.2,0,0,172.328,0,160.5054781,0,0,332.8334781,0,0,0
4010800,98.8,0,0,135.2,0,152.893,0,0,154.1791086,0,307.0721086,0,0,0
4010900,171.6,0,0,0,171.6,171.6,0,0,0,171.6,343.2,0,0,0
4011000,104,0,0,0,135.2,172.328,0,0,0,160.5054781,332.8334781,0,0,0
4011100,161.2,0,0,0,0,284.7598,0,0,0,0,284.7598,0,39.4975,0
4011200,161.2,0,0,0,0,284.7598,0,0,0,0,284.7598,39.4975,0,0
4011300,260,0,0,0,0,260,0,0,0,0,260,0,0,0
4011400,135.2,0,0,0,0,231.5774371,0,0,0,0,231.5774371,0,0,0
4011500,197.6,0,0,0,0,356.3146047,0,0,0,0,356.3146047,0,0,0
4030000,180,0,0,0,0,340.65,0,0,0,0,340.65,0,0,0
4030100,166.5,0,0,0,0,287.12925,0,0,0,0,287.12925,0,0,0
4030200,166.5,0,0,0,0,347.56875,0,0,0,0,347.56875,0,0,0
4030300,162,0,0,0,0,350.6976,0,0,0,0,350.6976,0,0,0
4030400,90,103.5,0,0,0,164.5875,117.8542209,0,0,0,282.4417209,0,0,0
